property_type,region,area_m2,price_usd,lat,lon,state
apartment,Southeast,129.0,261709.0742,-22.925545,-43.095039,Rio de Janeiro
apartment,Southeast,92.0,182231.95640000002,-22.914404,-43.219326,Rio de Janeiro
apartment,Southeast,96.0,242744.64979999998,-22.955729,-43.190456,Rio de Janeiro
apartment,Southeast,62.0,49874.0063,-22.906544,-43.269073,Rio de Janeiro
apartment,Southeast,98.0,141853.9031,-22.89315,-43.282814,Rio de Janeiro
house,Southeast,156.0,123268.7643,-22.946671,-43.021919,Rio de Janeiro
apartment,Southeast,80.0,111890.1127,-23.005749,-43.436882,Rio de Janeiro
apartment,Southeast,80.0,129480.6015,-23.0054037,-43.3300777,Rio de Janeiro
apartment,Southeast,160.0,249370.05049999998,-22.9621107,-43.1696401,Rio de Janeiro
apartment,Southeast,71.0,127061.65070000001,-22.884562,-42.024525,Rio de Janeiro
apartment,Southeast,68.0,81547.0291,-22.917055,-43.386261,Rio de Janeiro
apartment,Southeast,116.0,138440.3099,-23.02266,-43.487382,Rio de Janeiro
apartment,Southeast,88.0,102598.9056,-22.924782,-43.359634,Rio de Janeiro
house,Southeast,250.0,256019.7484,-22.9405876,-43.0389402,Rio de Janeiro
apartment,Southeast,65.0,56703.628500000006,-22.465082,-41.939487,Rio de Janeiro
apartment,Southeast,87.0,94822.1277,-22.921227,-43.225548,Rio de Janeiro
apartment,Southeast,57.0,56893.2732,-22.8833417,-43.2616993,Rio de Janeiro
house,Southeast,90.0,66375.48539999999,-22.494488,-41.923668,Rio de Janeiro
apartment,Southeast,140.0,151540.25890000002,-23.0245663,-43.4886933,Rio de Janeiro
house,Southeast,150.0,161197.6207,-22.9408256,-43.0348967,Rio de Janeiro
apartment,Southeast,137.0,86872.6208,-22.8979071,-43.3523109,Rio de Janeiro
house,Southeast,150.0,203261.98859999998,-22.9549436,-43.0603086,Rio de Janeiro
apartment,Southeast,90.0,91029.24130000001,-22.939253,-43.341537,Rio de Janeiro
apartment,Southeast,154.0,271191.28640000004,-22.901005,-43.111153,Rio de Janeiro
house,Southeast,170.0,130854.5371,-22.881121,-42.016003,Rio de Janeiro
house,Southeast,200.0,131398.83010000002,-22.906471,-43.062363,Rio de Janeiro
house,Southeast,90.0,49307.5061,-22.465082,-41.939487,Rio de Janeiro
apartment,Southeast,130.0,283898.20900000003,-22.9724889274,-43.1919425833,Rio de Janeiro
apartment,Southeast,54.0,62582.6047,-22.899729,-43.242695,Rio de Janeiro
apartment,Southeast,220.0,287734.67,-22.973068,-43.382183,Rio de Janeiro
apartment,Southeast,166.0,263605.5212,-22.906288,-43.099586,Rio de Janeiro
apartment,Southeast,78.0,131802.7606,-23.000669,-43.392197,Rio de Janeiro
apartment,Southeast,164.0,189904.8841,-22.926907,-43.212238,Rio de Janeiro
apartment,Southeast,110.0,189048.7859,-23.005433,-43.326653,Rio de Janeiro
apartment,Southeast,70.0,163049.6476,-22.979204,-43.18985,Rio de Janeiro
house,Southeast,155.0,115093.86799999999,-22.843956,-43.30098,Rio de Janeiro
apartment,Southeast,77.0,318602.355,-22.972042,-43.18985,Rio de Janeiro
house,Southeast,194.0,170679.8329,-22.857838,-43.471054,Rio de Janeiro
apartment,Southeast,140.0,303430.81700000004,-23.004478,-43.319659,Rio de Janeiro
house,Southeast,60.0,58506.0464,-22.89473,-43.346363,Rio de Janeiro
apartment,Southeast,70.0,66375.48539999999,-22.9252043,-43.3761648,Rio de Janeiro
apartment,Southeast,70.0,92736.0379,-22.973051,-43.377895,Rio de Janeiro
house,Southeast,150.0,123268.7643,-22.908083,-43.278721,Rio de Janeiro
apartment,Southeast,70.0,93559.8589,-22.971436,-43.398185,Rio de Janeiro
apartment,Southeast,75.0,104304.33989999999,-22.906288,-43.099586,Rio de Janeiro
apartment,Southeast,97.0,91029.24130000001,-22.903034,-43.109287,Rio de Janeiro
apartment,Southeast,60.0,99563.2319,-22.9195818,-43.2248445,Rio de Janeiro
house,Southeast,96.0,62582.6047,-22.504311,-41.919571,Rio de Janeiro
apartment,Southeast,127.0,301534.37,-23.0001518,-43.4213808,Rio de Janeiro
apartment,Southeast,188.0,132750.9765,-22.945644,-43.207699,Rio de Janeiro
apartment,Southeast,119.0,242744.64979999998,-23.0022423,-43.390556,Rio de Janeiro
apartment,Southeast,110.0,303430.81700000004,-22.972042,-43.18985,Rio de Janeiro
apartment,Southeast,115.0,287734.67,-22.968903,-43.185005,Rio de Janeiro
apartment,Southeast,110.0,265501.9606,-22.901005,-43.111153,Rio de Janeiro
apartment,Southeast,55.0,61177.76179999999,-22.8827665,-43.3424732,Rio de Janeiro
apartment,Southeast,74.0,133105.7787,-23.001713,-43.391434,Rio de Janeiro
apartment,Southeast,78.0,274984.1728,-23.0148498139,-43.3003807068,Rio de Janeiro
apartment,Southeast,68.0,84391.692,-22.924335,-43.234013,Rio de Janeiro
apartment,Southeast,184.0,111890.1127,-22.91601,-43.377155,Rio de Janeiro
apartment,Southeast,72.0,73961.25630000001,-22.914576,-43.259403,Rio de Janeiro
apartment,Southeast,135.0,208229.39419999998,-22.9297766,-43.2380229,Rio de Janeiro
apartment,Southeast,81.0,94822.1277,-22.914701,-43.244896,Rio de Janeiro
apartment,Southeast,120.0,128957.90200000002,-22.92432,-43.227539,Rio de Janeiro
apartment,Southeast,234.0,208608.6817,-22.901854,-43.114105,Rio de Janeiro
apartment,Southeast,69.0,113786.5521,-23.00938,-43.447727,Rio de Janeiro
apartment,Southeast,80.0,176369.1587,-22.966091,-43.188034,Rio de Janeiro
apartment,Southeast,83.0,62582.6047,-22.906544,-43.269073,Rio de Janeiro
apartment,Southeast,135.0,128958.09010000002,-22.939253,-43.341537,Rio de Janeiro
apartment,Southeast,90.0,170679.8329,-23.009399,-43.317394,Rio de Janeiro
house,Southeast,200.0,256019.7484,-22.810062,-43.201347,Rio de Janeiro
apartment,Southeast,94.0,291571.1367,-22.986446,-43.224941,Rio de Janeiro
apartment,Southeast,70.0,118906.94760000001,-23.0079852,-43.4787336,Rio de Janeiro
apartment,Southeast,110.0,282569.9456,-22.94775,-43.192875,Rio de Janeiro
apartment,Southeast,140.0,279715.0474,-23.001354,-43.327053,Rio de Janeiro
apartment,Southeast,90.0,303080.51780000003,-22.962952,-43.183189,Rio de Janeiro
apartment,Southeast,76.0,125389.5006,-23.008227,-43.442517,Rio de Janeiro
apartment,Southeast,67.0,69056.3208,-22.883108,-43.31377,Rio de Janeiro
apartment,Southeast,162.0,132750.9765,-22.926907,-43.212238,Rio de Janeiro
house,Southeast,120.0,100511.4535,-22.9440518,-43.0340874,Rio de Janeiro
apartment,Southeast,149.0,318602.355,-23.000037,-43.347211,Rio de Janeiro
apartment,Southeast,81.0,67517.4234,-22.879103,-42.047253,Rio de Janeiro
apartment,Southeast,67.0,62582.410899999995,-22.9363661,-43.3492493,Rio de Janeiro
apartment,Southeast,143.0,149818.9615,-22.9268113,-43.2593859,Rio de Janeiro
apartment,Southeast,61.0,69056.3208,-22.916952,-43.258148,Rio de Janeiro
apartment,Southeast,70.0,108097.22630000001,-23.016523,-43.464336,Rio de Janeiro
house,Southeast,125.0,109993.66570000001,-22.943913,-43.352394,Rio de Janeiro
house,Southeast,80.0,56134.698200000006,-22.95709,-43.596725,Rio de Janeiro
apartment,Southeast,58.0,55628.699700000005,-22.968031,-43.47411,Rio de Janeiro
house,Southeast,215.0,237055.32400000002,-22.956772,-43.33279,Rio de Janeiro
apartment,Southeast,65.0,80598.80559999999,-22.88611,-43.28904,Rio de Janeiro
apartment,Southeast,130.0,152499.3732,-22.925093,-43.327053,Rio de Janeiro
apartment,Southeast,95.0,208608.6817,-22.919031,-43.237396,Rio de Janeiro
apartment,Southeast,75.0,123268.7643,-22.925167,-43.230087,Rio de Janeiro
apartment,Southeast,54.0,54048.6103,-22.865368,-43.367027,Rio de Janeiro
apartment,Southeast,97.0,96718.5671,-22.962261,-43.421124,Rio de Janeiro
apartment,Southeast,175.0,293948.6048,-22.966846,-43.192875,Rio de Janeiro
apartment,Southeast,92.0,141757.2786,-22.933598,-43.24551,Rio de Janeiro
apartment,Southeast,84.0,180162.04510000002,-22.999621,-43.420509,Rio de Janeiro
apartment,Southeast,77.0,121372.32489999999,-22.956388,-43.375317,Rio de Janeiro
apartment,Southeast,120.0,303430.81700000004,-23.0023437,-43.3909098,Rio de Janeiro
apartment,Southeast,85.0,117579.4385,-22.906288,-43.099586,Rio de Janeiro
apartment,Southeast,70.0,64479.04410000001,-22.879761,-43.014629,Rio de Janeiro
house,Southeast,160.0,182231.95640000002,-22.898705,-43.043774,Rio de Janeiro
apartment,Southeast,226.0,170722.56769999999,-22.918001,-43.25412,Rio de Janeiro
house,Southeast,208.0,159301.17369999998,-22.896902,-43.058937,Rio de Janeiro
apartment,Southeast,70.0,94822.1277,-22.967552,-43.392059,Rio de Janeiro
apartment,Southeast,67.0,101666.245,-22.898788,-43.099617,Rio de Janeiro
house,Southeast,245.0,92075.0906,-22.851814,-43.311752,Rio de Janeiro
apartment,Southeast,70.0,94253.1917,-22.924197,-43.2423681,Rio de Janeiro
apartment,Southeast,80.0,147922.5221,-22.904581,-43.130016,Rio de Janeiro
apartment,Southeast,96.0,99748.0183,-22.91893,-43.214657,Rio de Janeiro
house,Southeast,180.0,230362.23960000003,-23.0135833,-43.4369041,Rio de Janeiro
apartment,Southeast,58.0,105502.71170000001,-22.895538,-43.22237,Rio de Janeiro
apartment,Southeast,142.0,284466.385,-22.936693,-43.183189,Rio de Janeiro
apartment,Southeast,73.0,47955.772,-22.901501,-43.303967,Rio de Janeiro
apartment,Southeast,89.0,117579.4385,-23.003313,-43.440395,Rio de Janeiro
apartment,Southeast,103.0,115093.86799999999,-22.928339,-43.335056,Rio de Janeiro
apartment,Southeast,77.0,91029.24130000001,-22.970936,-43.394451,Rio de Janeiro
apartment,Southeast,69.0,123268.7643,-22.871824,-43.633034,Rio de Janeiro
apartment,Southeast,125.0,308651.0879,-22.972794,-43.202393,Rio de Janeiro
apartment,Southeast,128.0,111890.1127,-22.864262,-43.098774,Rio de Janeiro
apartment,Southeast,97.0,104304.33989999999,-22.928291,-43.376186,Rio de Janeiro
apartment,Southeast,109.0,199126.4695,-22.910522,-43.285862,Rio de Janeiro
house,Southeast,80.0,61383.3931,-22.936529,-43.243607,Rio de Janeiro
apartment,Southeast,72.0,54807.1891,-22.3946958,-41.8230424,Rio de Janeiro
apartment,Southeast,193.0,208608.6817,-23.0168,-43.469528,Rio de Janeiro
apartment,Southeast,150.0,257916.1897,-22.956388,-43.375317,Rio de Janeiro
house,Southeast,215.0,188696.0338,-22.957439,-43.266655,Rio de Janeiro
apartment,Southeast,116.0,237055.32400000002,-23.002565,-43.393421,Rio de Janeiro
apartment,Southeast,86.0,241697.1228,-22.962196,-43.178349,Rio de Janeiro
apartment,Southeast,70.0,94822.1277,-22.934788,-43.327747,Rio de Janeiro
house,Southeast,89.0,56893.2732,-22.9694707,-42.9207858,Rio de Janeiro
apartment,Southeast,192.0,293948.6048,-23.0243209,-43.460552,Rio de Janeiro
apartment,Southeast,78.0,106959.36,-22.956388,-43.375317,Rio de Janeiro
house,Southeast,100.0,61634.381199999996,-22.788343,-42.137508,Rio de Janeiro
apartment,Southeast,71.0,113175.63369999999,-23.021433,-43.486507,Rio de Janeiro
apartment,Southeast,55.0,49307.5061,-22.935173,-43.070477,Rio de Janeiro
house,Southeast,135.0,50255.7239,-22.788343,-42.137508,Rio de Janeiro
apartment,Southeast,130.0,303430.81700000004,-23.011894,-43.306526,Rio de Janeiro
house,Southeast,200.0,170679.8329,-22.928087,-43.346363,Rio de Janeiro
apartment,Southeast,103.0,164967.8743,-22.936752,-43.175926,Rio de Janeiro
house,Southeast,133.0,227573.11179999998,-22.9375504,-43.0660679,Rio de Janeiro
apartment,Southeast,79.0,123268.7643,-22.917889,-43.259933,Rio de Janeiro
apartment,Southeast,94.0,149629.3187,-23.021433,-43.486507,Rio de Janeiro
apartment,Southeast,95.0,145785.5655,-22.900242,-43.108475,Rio de Janeiro
apartment,Southeast,90.0,109993.66570000001,-22.933598,-43.24551,Rio de Janeiro
apartment,Southeast,107.0,156456.5108,-22.908054,-43.103638,Rio de Janeiro
house,Southeast,130.0,142233.1887,-22.881121,-42.016003,Rio de Janeiro
apartment,Southeast,195.0,264715.90020000003,-23.023577,-43.471703,Rio de Janeiro
apartment,Southeast,150.0,299637.9306,-22.963394,-43.175251,Rio de Janeiro
house,Southeast,140.0,49307.5061,-22.9544609,-43.000448,Rio de Janeiro
house,Southeast,100.0,84210.34460000001,-22.894596,-43.289249,Rio de Janeiro
apartment,Southeast,85.0,147922.5221,-22.906288,-43.099586,Rio de Janeiro
apartment,Southeast,90.0,89049.3539,-22.881121,-42.016003,Rio de Janeiro
apartment,Southeast,70.0,90081.0178,-22.968031,-43.47411,Rio de Janeiro
apartment,Southeast,82.0,142233.1887,-22.931217,-43.097942,Rio de Janeiro
apartment,Southeast,56.0,47955.772,-22.941526,-43.366615,Rio de Janeiro
apartment,Southeast,66.0,79650.584,-22.969862,-43.419693,Rio de Janeiro
house,Southeast,220.0,218090.89390000002,-22.781237,-41.949409,Rio de Janeiro
apartment,Southeast,54.0,136543.8629,-22.968903,-43.185005,Rio de Janeiro
apartment,Southeast,88.0,53710.4673,-22.899759,-43.317394,Rio de Janeiro
apartment,Southeast,90.0,89132.8019,-22.929167,-43.017059,Rio de Janeiro
apartment,Southeast,160.0,318602.355,-22.930391,-43.175323,Rio de Janeiro
house,Southeast,58.0,54996.831900000005,-22.885439,-42.032303,Rio de Janeiro
house,Southeast,191.0,130664.8943,-22.910997,-43.286991,Rio de Janeiro
apartment,Southeast,58.0,59737.9361,-22.911716,-43.067528,Rio de Janeiro
house,Southeast,188.0,230187.73599999998,-22.908428,-43.389782,Rio de Janeiro
apartment,Southeast,61.0,69056.3208,-22.969862,-43.419693,Rio de Janeiro
apartment,Southeast,198.0,192906.9316,-23.018948,-43.465809,Rio de Janeiro
apartment,Southeast,139.0,186596.2944,-23.0191189,-43.4867499,Rio de Janeiro
house,Southeast,180.0,189644.2573,-22.9578677,-43.0522648,Rio de Janeiro
apartment,Southeast,78.0,58697.872299999995,-22.9154309,-43.3798495,Rio de Janeiro
apartment,Southeast,180.0,113786.364,-22.931229,-43.254616,Rio de Janeiro
apartment,Southeast,107.0,163094.0601,-23.000669,-43.392197,Rio de Janeiro
apartment,Southeast,92.0,131398.83010000002,-22.9422039,-43.3414261,Rio de Janeiro
apartment,Southeast,84.0,81020.90770000001,-22.921743,-43.36264,Rio de Janeiro
apartment,Southeast,75.0,60686.159600000006,-22.938816,-43.250439,Rio de Janeiro
house,Southeast,213.0,161197.6207,-22.9336377,-43.3576689,Rio de Janeiro
apartment,Southeast,87.0,116149.7075,-22.921227,-43.225548,Rio de Janeiro
house,Southeast,162.0,117579.4385,-22.881248,-43.035366,Rio de Janeiro
house,Southeast,180.0,181110.2667,-22.9514004,-43.0951997,Rio de Janeiro
apartment,Southeast,69.0,123268.7643,-22.903612,-43.101875,Rio de Janeiro
apartment,Southeast,73.0,60686.159600000006,-22.924923,-43.353043,Rio de Janeiro
apartment,Southeast,122.0,185851.3709,-22.930645,-43.240059,Rio de Janeiro
apartment,Southeast,99.0,136543.8629,-22.91893,-43.214657,Rio de Janeiro
apartment,Southeast,78.0,117579.4385,-22.975958,-43.324638,Rio de Janeiro
apartment,Southeast,82.0,145785.5655,-23.001205,-43.341537,Rio de Janeiro
apartment,Southeast,100.0,301534.37,-22.985123,-43.195297,Rio de Janeiro
apartment,Southeast,132.0,171259.6768,-23.023577,-43.471703,Rio de Janeiro
apartment,Southeast,148.0,208608.6817,-23.003313,-43.440395,Rio de Janeiro
apartment,Southeast,221.0,287734.67,-22.923838,-43.23629,Rio de Janeiro
house,Southeast,240.0,128958.09010000002,-22.918659,-43.38155,Rio de Janeiro
apartment,Southeast,59.0,53518.6471,-22.935849,-43.352269,Rio de Janeiro
apartment,Southeast,68.0,94822.1277,-22.901369,-43.123898,Rio de Janeiro
apartment,Southeast,57.0,97829.7859,-22.914576,-43.259403,Rio de Janeiro
house,Southeast,148.0,89132.8019,-22.901501,-43.303967,Rio de Janeiro
house,Southeast,55.0,76729.2428,-22.937475,-43.36084,Rio de Janeiro
apartment,Southeast,69.0,104304.33989999999,-22.898487,-43.09584,Rio de Janeiro
house,Southeast,165.0,81547.0291,-22.788343,-42.137508,Rio de Janeiro
apartment,Southeast,120.0,246537.5362,-22.966585,-43.176834,Rio de Janeiro
apartment,Southeast,64.0,129906.3136,-23.0061803,-43.3967762,Rio de Janeiro
apartment,Southeast,97.0,227573.11179999998,-22.955729,-43.190456,Rio de Janeiro
apartment,Southeast,184.0,257042.9725,-22.931902,-43.237183,Rio de Janeiro
apartment,Southeast,180.0,161197.6207,-22.896641,-43.100796,Rio de Janeiro
apartment,Southeast,58.0,98615.0141,-22.924335,-43.234013,Rio de Janeiro
house,Southeast,129.0,75857.70330000001,-22.854006,-43.055916,Rio de Janeiro
house,Southeast,80.0,51699.0551,-22.788343,-42.137508,Rio de Janeiro
house,Southeast,161.0,79650.584,-22.932421,-43.007343,Rio de Janeiro
apartment,Southeast,65.0,68271.9305,-22.463905,-43.145454,Rio de Janeiro
apartment,Southeast,120.0,316508.1389,-22.98501,-43.208004,Rio de Janeiro
apartment,Southeast,82.0,92925.6826,-22.896641,-43.100796,Rio de Janeiro
house,Southeast,110.0,92925.6826,-22.975958,-43.324638,Rio de Janeiro
apartment,Southeast,67.0,104304.33989999999,-22.969862,-43.419693,Rio de Janeiro
apartment,Southeast,67.0,59737.9361,-22.931274,-43.348412,Rio de Janeiro
house,Southeast,94.0,49307.5061,-22.465082,-41.939487,Rio de Janeiro
house,Southeast,117.0,86320.3972,-22.90933,-43.387295,Rio de Janeiro
apartment,Southeast,75.0,211005.42530000003,-22.962952,-43.183189,Rio de Janeiro
apartment,Southeast,200.0,274984.1728,-22.888212,-43.361767,Rio de Janeiro
apartment,Southeast,69.0,163049.6476,-22.925356,-43.17857,Rio de Janeiro
house,Southeast,150.0,119475.8779,-22.781237,-41.949409,Rio de Janeiro
house,Southeast,135.0,94520.8371,-22.9294661,-43.3559594,Rio de Janeiro
apartment,Southeast,108.0,123268.7643,-22.941095,-43.31498,Rio de Janeiro
apartment,Southeast,164.0,227573.11179999998,-22.901859,-43.110249,Rio de Janeiro
apartment,Southeast,66.0,87236.3549,-22.887838,-43.299015,Rio de Janeiro
apartment,Southeast,59.0,62582.6047,-22.906544,-43.269073,Rio de Janeiro
house,Southeast,214.0,100511.4535,-22.9513519,-43.0364908,Rio de Janeiro
house,Southeast,101.0,85339.9155,-22.607416,-42.008881,Rio de Janeiro
house,Southeast,145.0,119475.8779,-22.9297196,-43.0660268,Rio de Janeiro
apartment,Southeast,84.0,61730.215299999996,-22.899723,-43.310265,Rio de Janeiro
apartment,Southeast,215.0,208608.6817,-23.012035,-43.447334,Rio de Janeiro
apartment,Southeast,126.0,168783.3859,-22.890429,-43.089886,Rio de Janeiro
apartment,Southeast,110.0,293948.6048,-22.956762,-43.198505,Rio de Janeiro
apartment,Southeast,83.0,109993.66570000001,-22.890429,-43.089886,Rio de Janeiro
house,Southeast,170.0,128958.09010000002,-22.9566457,-43.0313224,Rio de Janeiro
apartment,Southeast,65.0,102407.90049999999,-22.906288,-43.099586,Rio de Janeiro
apartment,Southeast,80.0,163049.6476,-22.927893,-43.244083,Rio de Janeiro
apartment,Southeast,55.0,70015.4351,-22.850033,-43.330364,Rio de Janeiro
apartment,Southeast,65.0,79650.584,-22.904787,-43.091812,Rio de Janeiro
apartment,Southeast,68.0,98615.0141,-22.918764,-43.257805,Rio de Janeiro
apartment,Southeast,94.0,72064.8169,-22.894596,-43.36084,Rio de Janeiro
apartment,Southeast,144.0,182058.48450000002,-22.94071,-43.039398,Rio de Janeiro
house,Southeast,110.0,73961.25630000001,-22.898205,-43.552467,Rio de Janeiro
apartment,Southeast,93.0,119889.44140000001,-22.925093,-43.327053,Rio de Janeiro
apartment,Southeast,150.0,244641.0911,-22.974008,-43.1924818,Rio de Janeiro
apartment,Southeast,71.0,66375.48539999999,-22.906298,-43.091431,Rio de Janeiro
apartment,Southeast,180.0,266634.12690000003,-23.013484,-43.4479815,Rio de Janeiro
apartment,Southeast,60.0,68271.9305,-22.942118,-43.371338,Rio de Janeiro
apartment,Southeast,64.0,66375.48539999999,-22.906979,-43.284798,Rio de Janeiro
apartment,North,72.0,49874.0063,-8.7351080781,-63.8657375646,Rondônia
house,North,250.0,74811.00850000001,-8.751707,-63.8556602,Rondônia
apartment,North,142.0,86320.3972,-8.7592738876,-63.9051843487,Rondônia
apartment,North,84.0,78647.4752,-8.759815,-63.8612434,Rondônia
house,North,100.0,47955.772,-8.7536001,-63.8980591,Rondônia
apartment,South,170.0,142233.1887,-26.985996,-48.636383,Santa Catarina
apartment,South,139.0,261709.0742,-26.985996,-48.636383,Santa Catarina
apartment,South,190.0,246537.5362,-26.966631,-48.636383,Santa Catarina
apartment,South,130.0,183954.9315,-26.966631,-48.636383,Santa Catarina
apartment,South,169.0,118886.8437,-27.6332409,-48.6558763,Santa Catarina
apartment,South,136.0,237055.32400000002,-26.966631,-48.636383,Santa Catarina
house,South,200.0,87236.3549,-27.064003,-48.699066,Santa Catarina
apartment,South,90.0,121372.32489999999,-26.985996,-48.636383,Santa Catarina
